"Question ID","Participant ID","Thought ID","Vote","Timestamp"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","52e3a213-b94e-4ba3-b94f-486bd2a57138","df3813ef-06b1-402e-8be9-fab1171fffd0","Disagree","August 23, 2025 at 5:05 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","dfd27e09-9fbb-4c07-9943-798bb001fbeb","ca1c6c45-6b8b-4068-88a6-430e815ccaf5","Agree","August 23, 2025 at 5:06 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","dfd27e09-9fbb-4c07-9943-798bb001fbeb","df3813ef-06b1-402e-8be9-fab1171fffd0","Disagree","August 23, 2025 at 5:06 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","76a7898c-0c60-4602-a61b-aa2dbe4c9898","ca1c6c45-6b8b-4068-88a6-430e815ccaf5","Agree","August 23, 2025 at 5:07 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","76a7898c-0c60-4602-a61b-aa2dbe4c9898","df3813ef-06b1-402e-8be9-fab1171fffd0","Disagree","August 23, 2025 at 5:07 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","76a7898c-0c60-4602-a61b-aa2dbe4c9898","b28da024-ee48-45e6-acef-9799adbd34a4","Agree","August 23, 2025 at 5:07 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","76a7898c-0c60-4602-a61b-aa2dbe4c9898","50762416-77a6-4b95-a87b-2e4a47355774","Disagree","August 23, 2025 at 5:07 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","fcf670ec-06f1-46bc-86e9-d5ee10709e9c","3c28ae9d-f997-4136-a961-596a07259ea0","Neutral","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","fcf670ec-06f1-46bc-86e9-d5ee10709e9c","ac64be2f-fc06-45dc-8ff4-76d9ecdd847d","Agree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","fcf670ec-06f1-46bc-86e9-d5ee10709e9c","ca1c6c45-6b8b-4068-88a6-430e815ccaf5","Agree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","fcf670ec-06f1-46bc-86e9-d5ee10709e9c","df3813ef-06b1-402e-8be9-fab1171fffd0","Disagree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","fcf670ec-06f1-46bc-86e9-d5ee10709e9c","b28da024-ee48-45e6-acef-9799adbd34a4","Agree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","6494daeb-ea23-499a-b6fc-7c497fea68cd","50762416-77a6-4b95-a87b-2e4a47355774","Disagree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","6494daeb-ea23-499a-b6fc-7c497fea68cd","016ad3b1-b884-4c1a-9b07-613cadfa4b53","Disagree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","6494daeb-ea23-499a-b6fc-7c497fea68cd","ac64be2f-fc06-45dc-8ff4-76d9ecdd847d","Disagree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","6494daeb-ea23-499a-b6fc-7c497fea68cd","ca1c6c45-6b8b-4068-88a6-430e815ccaf5","Agree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","6494daeb-ea23-499a-b6fc-7c497fea68cd","df3813ef-06b1-402e-8be9-fab1171fffd0","Disagree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","b1813efc-3d9e-4454-81e3-7b2cffdada9b","83f33a10-b9c9-42eb-91ba-725275d0206d","Agree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","b1813efc-3d9e-4454-81e3-7b2cffdada9b","016ad3b1-b884-4c1a-9b07-613cadfa4b53","Agree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","bafdccc3-3a1c-4eaa-bd18-a461d743ed72","ca1c6c45-6b8b-4068-88a6-430e815ccaf5","Agree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","bafdccc3-3a1c-4eaa-bd18-a461d743ed72","50762416-77a6-4b95-a87b-2e4a47355774","Disagree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","b1813efc-3d9e-4454-81e3-7b2cffdada9b","df3813ef-06b1-402e-8be9-fab1171fffd0","Disagree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","bafdccc3-3a1c-4eaa-bd18-a461d743ed72","016ad3b1-b884-4c1a-9b07-613cadfa4b53","Agree","August 23, 2025 at 5:08 AM (GMT)"
"fa163ce1-2abd-473c-aa7d-8a8fa057e875","b1813efc-3d9e-4454-81e3-7b2cffdada9b","ca1c6c45-6b8b-4068-88a6-430e815ccaf5","Agree","August 23, 2025 at 5:08 AM (GMT)"
